demo_key,macro_key,year_key,cause_key,year,val
1,1,1,1,2010,8243
2,1,1,1,2010,7490
3,1,1,1,2010,312
4,1,1,1,2010,250
5,1,1,1,2010,202
6,1,1,1,2010,175
7,1,1,1,2010,160
8,1,1,1,2010,110
1,1,1,2,2010,101
9,1,1,1,2010,166
10,1,1,1,2010,122
11,1,1,1,2010,153
12,1,1,1,2010,125
13,1,1,1,2010,149
14,1,1,1,2010,111
15,1,1,1,2010,158
16,1,1,1,2010,126
17,1,1,1,2010,215
18,1,1,1,2010,151
19,1,1,1,2010,345
20,1,1,1,2010,223
21,1,1,1,2010,460
22,1,1,1,2010,317
23,1,1,1,2010,620
24,1,1,1,2010,435
25,1,1,1,2010,787
26,1,1,1,2010,582
27,1,1,1,2010,685
28,1,1,1,2010,553
29,1,1,1,2010,844
30,1,1,1,2010,802
31,1,1,1,2010,866
32,1,1,1,2010,823
33,1,1,1,2010,6231
34,1,1,1,2010,5762
35,1,1,1,2010,749
36,1,1,1,2010,803
37,1,1,1,2010,842
38,1,1,1,2010,699
39,1,1,1,2010,546
40,1,1,1,2010,645
2,1,1,2,2010,118
3,1,1,2,2010,37
4,1,1,2,2010,29
5,1,1,2,2010,29
6,1,1,2,2010,22
7,1,1,2,2010,54
8,1,1,2,2010,30
9,1,1,2,2010,66
10,1,1,2,2010,39
11,1,1,2,2010,73
12,1,1,2,2010,46
13,1,1,2,2010,74
14,1,1,2,2010,49
15,1,1,2,2010,86
16,1,1,2,2010,60
17,1,1,2,2010,139
18,1,1,2,2010,83
19,1,1,2,2010,267
20,1,1,2,2010,137
21,1,1,2,2010,475
22,1,1,2,2010,229
23,1,1,2,2010,675
24,1,1,2,2010,340
25,1,1,2,2010,905
26,1,1,2,2010,470
27,1,1,2,2010,867
28,1,1,2,2010,519
29,1,1,2,2010,1141
30,1,1,2,2010,722
31,1,1,2,2010,1052
32,1,1,2,2010,757
33,1,1,2,2010,39
34,1,1,2,2010,60
35,1,1,2,2010,858
36,1,1,2,2010,729
37,1,1,2,2010,30
38,1,1,2,2010,26
39,1,1,2,2010,623
40,1,1,2,2010,580
7,1,1,3,2010,28
8,1,1,3,2010,13
9,1,1,3,2010,39
10,1,1,3,2010,19
11,1,1,3,2010,44
12,1,1,3,2010,23
13,1,1,3,2010,42
14,1,1,3,2010,24
15,1,1,3,2010,50
16,1,1,3,2010,29
17,1,1,3,2010,86
18,1,1,3,2010,39
19,1,1,3,2010,174
20,1,1,3,2010,68
21,1,1,3,2010,315
22,1,1,3,2010,133
23,1,1,3,2010,461
24,1,1,3,2010,202
25,1,1,3,2010,666
26,1,1,3,2010,310
27,1,1,3,2010,638
28,1,1,3,2010,343
29,1,1,3,2010,851
30,1,1,3,2010,507
31,1,1,3,2010,790
32,1,1,3,2010,544
35,1,1,3,2010,656
36,1,1,3,2010,541
39,1,1,3,2010,483
40,1,1,3,2010,436
1,1,1,4,2010,39
2,1,1,4,2010,34
3,1,1,4,2010,25
4,1,1,4,2010,19
5,1,1,4,2010,20
6,1,1,4,2010,14
7,1,1,4,2010,19
8,1,1,4,2010,13
9,1,1,4,2010,21
10,1,1,4,2010,14
11,1,1,4,2010,23
12,1,1,4,2010,16
13,1,1,4,2010,25
14,1,1,4,2010,17
15,1,1,4,2010,29
16,1,1,4,2010,22
17,1,1,4,2010,43
18,1,1,4,2010,33
19,1,1,4,2010,77
20,1,1,4,2010,55
21,1,1,4,2010,134
22,1,1,4,2010,75
23,1,1,4,2010,181
24,1,1,4,2010,107
25,1,1,4,2010,212
26,1,1,4,2010,132
27,1,1,4,2010,202
28,1,1,4,2010,148
29,1,1,4,2010,259
30,1,1,4,2010,187
31,1,1,4,2010,236
32,1,1,4,2010,186
35,1,1,4,2010,182
36,1,1,4,2010,166
37,1,1,4,2010,19
38,1,1,4,2010,16
39,1,1,4,2010,126
40,1,1,4,2010,127
1,2,2,1,2011,8177
2,2,2,1,2011,7430
3,2,2,1,2011,306
4,2,2,1,2011,246
5,2,2,1,2011,208
6,2,2,1,2011,174
7,2,2,1,2011,164
8,2,2,1,2011,110
9,2,2,1,2011,174
10,2,2,1,2011,120
11,2,2,1,2011,166
12,2,2,1,2011,126
13,2,2,1,2011,166
14,2,2,1,2011,114
15,2,2,1,2011,173
16,2,2,1,2011,128
17,2,2,1,2011,226
18,2,2,1,2011,149
19,2,2,1,2011,366
20,2,2,1,2011,224
21,2,2,1,2011,492
22,2,2,1,2011,321
23,2,2,1,2011,658
24,2,2,1,2011,440
25,2,2,1,2011,869
26,2,2,1,2011,610
27,2,2,1,2011,747
28,2,2,1,2011,577
29,2,2,1,2011,900
30,2,2,1,2011,825
31,2,2,1,2011,924
32,2,2,1,2011,860
33,2,2,1,2011,6163
34,2,2,1,2011,5729
35,2,2,1,2011,818
36,2,2,1,2011,846
37,2,2,1,2011,853
38,2,2,1,2011,699
39,2,2,1,2011,579
40,2,2,1,2011,677
1,2,2,2,2011,101
2,2,2,2,2011,112
3,2,2,2,2011,36
4,2,2,2,2011,27
5,2,2,2,2011,29
6,2,2,2,2011,21
7,2,2,2,2011,55
8,2,2,2,2011,29
9,2,2,2,2011,69
10,2,2,2,2011,36
11,2,2,2,2011,78
12,2,2,2,2011,44
13,2,2,2,2011,80
14,2,2,2,2011,47
15,2,2,2,2011,92
16,2,2,2,2011,58
17,2,2,2,2011,143
18,2,2,2,2011,78
19,2,2,2,2011,278
20,2,2,2,2011,130
21,2,2,2,2011,498
22,2,2,2,2011,219
23,2,2,2,2011,698
24,2,2,2,2011,323
25,2,2,2,2011,977
26,2,2,2,2011,463
27,2,2,2,2011,919
28,2,2,2,2011,509
29,2,2,2,2011,1187
30,2,2,2,2011,700
31,2,2,2,2011,1093
32,2,2,2,2011,748
33,2,2,2,2011,38
34,2,2,2,2011,57
35,2,2,2,2011,907
36,2,2,2,2011,725
37,2,2,2,2011,31
38,2,2,2,2011,25
39,2,2,2,2011,634
40,2,2,2,2011,568
7,2,2,3,2011,30
8,2,2,3,2011,13
9,2,2,3,2011,42
10,2,2,3,2011,18
11,2,2,3,2011,48
12,2,2,3,2011,22
13,2,2,3,2011,47
14,2,2,3,2011,24
15,2,2,3,2011,55
16,2,2,3,2011,28
17,2,2,3,2011,91
18,2,2,3,2011,37
19,2,2,3,2011,186
20,2,2,3,2011,65
21,2,2,3,2011,339
22,2,2,3,2011,129
23,2,2,3,2011,490
24,2,2,3,2011,193
25,2,2,3,2011,735
26,2,2,3,2011,308
27,2,2,3,2011,692
28,2,2,3,2011,339
29,2,2,3,2011,905
30,2,2,3,2011,494
31,2,2,3,2011,838
32,2,2,3,2011,541
35,2,2,3,2011,708
36,2,2,3,2011,541
39,2,2,3,2011,502
40,2,2,3,2011,429
1,2,2,4,2011,38
2,2,2,4,2011,32
3,2,2,4,2011,23
4,2,2,4,2011,17
5,2,2,4,2011,19
6,2,2,4,2011,14
7,2,2,4,2011,18
8,2,2,4,2011,12
9,2,2,4,2011,20
10,2,2,4,2011,13
11,2,2,4,2011,23
12,2,2,4,2011,15
13,2,2,4,2011,25
14,2,2,4,2011,17
15,2,2,4,2011,29
16,2,2,4,2011,21
17,2,2,4,2011,42
18,2,2,4,2011,31
19,2,2,4,2011,75
20,2,2,4,2011,52
21,2,2,4,2011,131
22,2,2,4,2011,71
23,2,2,4,2011,174
24,2,2,4,2011,101
25,2,2,4,2011,212
26,2,2,4,2011,128
27,2,2,4,2011,199
28,2,2,4,2011,143
29,2,2,4,2011,250
30,2,2,4,2011,178
31,2,2,4,2011,228
32,2,2,4,2011,181
35,2,2,4,2011,179
36,2,2,4,2011,162
37,2,2,4,2011,19
38,2,2,4,2011,15
39,2,2,4,2011,118
40,2,2,4,2011,123
1,3,3,1,2012,8089
2,3,3,1,2012,7367
3,3,3,1,2012,287
4,3,3,1,2012,233
5,3,3,1,2012,199
6,3,3,1,2012,172
7,3,3,1,2012,163
8,3,3,1,2012,115
9,3,3,1,2012,173
10,3,3,1,2012,121
11,3,3,1,2012,173
12,3,3,1,2012,131
13,3,3,1,2012,179
14,3,3,1,2012,122
15,3,3,1,2012,190
16,3,3,1,2012,138
17,3,3,1,2012,232
18,3,3,1,2012,155
19,3,3,1,2012,365
20,3,3,1,2012,232
21,3,3,1,2012,502
22,3,3,1,2012,340
23,3,3,1,2012,664
24,3,3,1,2012,455
25,3,3,1,2012,936
26,3,3,1,2012,663
27,3,3,1,2012,806
28,3,3,1,2012,630
29,3,3,1,2012,939
30,3,3,1,2012,872
31,3,3,1,2012,973
32,3,3,1,2012,924
33,3,3,1,2012,6102
34,3,3,1,2012,5698
35,3,3,1,2012,853
36,3,3,1,2012,873
37,3,3,1,2012,859
38,3,3,1,2012,697
39,3,3,1,2012,588
40,3,3,1,2012,711
1,3,3,2,2012,101
2,3,3,2,2012,113
3,3,3,2,2012,33
4,3,3,2,2012,26
5,3,3,2,2012,28
6,3,3,2,2012,21
7,3,3,2,2012,54
8,3,3,2,2012,31
9,3,3,2,2012,68
10,3,3,2,2012,37
11,3,3,2,2012,81
12,3,3,2,2012,47
13,3,3,2,2012,86
14,3,3,2,2012,51
15,3,3,2,2012,99
16,3,3,2,2012,63
17,3,3,2,2012,145
18,3,3,2,2012,82
19,3,3,2,2012,275
20,3,3,2,2012,137
21,3,3,2,2012,501
22,3,3,2,2012,233
23,3,3,2,2012,694
24,3,3,2,2012,334
25,3,3,2,2012,1041
26,3,3,2,2012,503
27,3,3,2,2012,973
28,3,3,2,2012,553
29,3,3,2,2012,1214
30,3,3,2,2012,740
31,3,3,2,2012,1135
32,3,3,2,2012,803
33,3,3,2,2012,37
34,3,3,2,2012,58
35,3,3,2,2012,933
36,3,3,2,2012,749
37,3,3,2,2012,32
38,3,3,2,2012,25
39,3,3,2,2012,632
40,3,3,2,2012,590
7,3,3,3,2012,30
8,3,3,3,2012,13
9,3,3,3,2012,42
10,3,3,3,2012,18
11,3,3,3,2012,50
12,3,3,3,2012,23
13,3,3,3,2012,51
14,3,3,3,2012,26
15,3,3,3,2012,59
16,3,3,3,2012,31
17,3,3,3,2012,93
18,3,3,3,2012,39
19,3,3,3,2012,185
20,3,3,3,2012,68
21,3,3,3,2012,342
22,3,3,3,2012,136
23,3,3,3,2012,487
24,3,3,3,2012,199
25,3,3,3,2012,786
26,3,3,3,2012,334
27,3,3,3,2012,733
28,3,3,3,2012,367
29,3,3,3,2012,928
30,3,3,3,2012,521
31,3,3,3,2012,872
32,3,3,3,2012,579
35,3,3,3,2012,730
36,3,3,3,2012,557
39,3,3,3,2012,500
40,3,3,3,2012,445
1,3,3,4,2012,38
2,3,3,4,2012,32
3,3,3,4,2012,22
4,3,3,4,2012,17
5,3,3,4,2012,18
6,3,3,4,2012,13
7,3,3,4,2012,18
8,3,3,4,2012,13
9,3,3,4,2012,20
10,3,3,4,2012,13
11,3,3,4,2012,23
12,3,3,4,2012,16
13,3,3,4,2012,27
14,3,3,4,2012,18
15,3,3,4,2012,31
16,3,3,4,2012,23
17,3,3,4,2012,42
18,3,3,4,2012,32
19,3,3,4,2012,74
20,3,3,4,2012,54
21,3,3,4,2012,130
22,3,3,4,2012,75
23,3,3,4,2012,171
24,3,3,4,2012,105
25,3,3,4,2012,223
26,3,3,4,2012,140
27,3,3,4,2012,209
28,3,3,4,2012,156
29,3,3,4,2012,253
30,3,3,4,2012,189
31,3,3,4,2012,235
32,3,3,4,2012,195
35,3,3,4,2012,182
36,3,3,4,2012,169
37,3,3,4,2012,19
38,3,3,4,2012,16
39,3,3,4,2012,118
40,3,3,4,2012,128
1,4,4,1,2013,7859
2,4,4,1,2013,7154
3,4,4,1,2013,277
4,4,4,1,2013,223
5,4,4,1,2013,193
6,4,4,1,2013,165
7,4,4,1,2013,163
8,4,4,1,2013,114
9,4,4,1,2013,170
10,4,4,1,2013,113
11,4,4,1,2013,176
12,4,4,1,2013,126
13,4,4,1,2013,187
14,4,4,1,2013,120
15,4,4,1,2013,196
16,4,4,1,2013,135
17,4,4,1,2013,225
18,4,4,1,2013,148
19,4,4,1,2013,345
20,4,4,1,2013,217
21,4,4,1,2013,492
22,4,4,1,2013,322
23,4,4,1,2013,657
24,4,4,1,2013,435
25,4,4,1,2013,946
26,4,4,1,2013,650
27,4,4,1,2013,852
28,4,4,1,2013,639
29,4,4,1,2013,925
30,4,4,1,2013,836
31,4,4,1,2013,964
32,4,4,1,2013,896
33,4,4,1,2013,5938
34,4,4,1,2013,5529
35,4,4,1,2013,840
36,4,4,1,2013,839
37,4,4,1,2013,860
38,4,4,1,2013,696
39,4,4,1,2013,601
40,4,4,1,2013,708
1,4,4,2,2013,99
2,4,4,2,2013,117
3,4,4,2,2013,31
4,4,4,2,2013,26
5,4,4,2,2013,27
6,4,4,2,2013,21
7,4,4,2,2013,55
8,4,4,2,2013,32
9,4,4,2,2013,67
10,4,4,2,2013,37
11,4,4,2,2013,82
12,4,4,2,2013,47
13,4,4,2,2013,89
14,4,4,2,2013,53
15,4,4,2,2013,102
16,4,4,2,2013,65
17,4,4,2,2013,140
18,4,4,2,2013,82
19,4,4,2,2013,259
20,4,4,2,2013,135
21,4,4,2,2013,486
22,4,4,2,2013,232
23,4,4,2,2013,678
24,4,4,2,2013,332
25,4,4,2,2013,1048
26,4,4,2,2013,514
27,4,4,2,2013,1010
28,4,4,2,2013,580
29,4,4,2,2013,1173
30,4,4,2,2013,739
31,4,4,2,2013,1114
32,4,4,2,2013,809
33,4,4,2,2013,35
34,4,4,2,2013,59
35,4,4,2,2013,918
36,4,4,2,2013,755
37,4,4,2,2013,33
38,4,4,2,2013,27
39,4,4,2,2013,642
40,4,4,2,2013,611
7,4,4,3,2013,29
8,4,4,3,2013,14
9,4,4,3,2013,40
10,4,4,3,2013,18
11,4,4,3,2013,50
12,4,4,3,2013,23
13,4,4,3,2013,51
14,4,4,3,2013,26
15,4,4,3,2013,60
16,4,4,3,2013,31
17,4,4,3,2013,88
18,4,4,3,2013,39
19,4,4,3,2013,172
20,4,4,3,2013,66
21,4,4,3,2013,328
22,4,4,3,2013,134
23,4,4,3,2013,470
24,4,4,3,2013,196
25,4,4,3,2013,784
26,4,4,3,2013,339
27,4,4,3,2013,754
28,4,4,3,2013,382
29,4,4,3,2013,889
30,4,4,3,2013,517
31,4,4,3,2013,848
32,4,4,3,2013,581
35,4,4,3,2013,712
36,4,4,3,2013,559
39,4,4,3,2013,504
40,4,4,3,2013,459
1,4,4,4,2013,38
2,4,4,4,2013,34
3,4,4,4,2013,21
4,4,4,4,2013,17
5,4,4,4,2013,18
6,4,4,4,2013,14
7,4,4,4,2013,18
8,4,4,4,2013,13
9,4,4,4,2013,20
10,4,4,4,2013,13
11,4,4,4,2013,24
12,4,4,4,2013,17
13,4,4,4,2013,28
14,4,4,4,2013,19
15,4,4,4,2013,33
16,4,4,4,2013,23
17,4,4,4,2013,41
18,4,4,4,2013,33
19,4,4,4,2013,71
20,4,4,4,2013,54
21,4,4,4,2013,129
22,4,4,4,2013,76
23,4,4,4,2013,172
24,4,4,4,2013,105
25,4,4,4,2013,231
26,4,4,4,2013,144
27,4,4,4,2013,223
28,4,4,4,2013,165
29,4,4,4,2013,251
30,4,4,4,2013,191
31,4,4,4,2013,238
32,4,4,4,2013,198
35,4,4,4,2013,185
36,4,4,4,2013,172
37,4,4,4,2013,20
38,4,4,4,2013,17
39,4,4,4,2013,123
40,4,4,4,2013,134
1,5,5,1,2014,7468
2,5,5,1,2014,6861
3,5,5,1,2014,274
4,5,5,1,2014,215
5,5,5,1,2014,190
6,5,5,1,2014,160
7,5,5,1,2014,165
8,5,5,1,2014,116
9,5,5,1,2014,167
10,5,5,1,2014,109
11,5,5,1,2014,179
12,5,5,1,2014,127
13,5,5,1,2014,195
14,5,5,1,2014,124
15,5,5,1,2014,206
16,5,5,1,2014,142
17,5,5,1,2014,222
18,5,5,1,2014,150
19,5,5,1,2014,333
20,5,5,1,2014,218
21,5,5,1,2014,509
22,5,5,1,2014,333
23,5,5,1,2014,683
24,5,5,1,2014,456
25,5,5,1,2014,999
26,5,5,1,2014,694
27,5,5,1,2014,950
28,5,5,1,2014,716
29,5,5,1,2014,939
30,5,5,1,2014,869
31,5,5,1,2014,1016
32,5,5,1,2014,948
33,5,5,1,2014,5693
34,5,5,1,2014,5337
35,5,5,1,2014,877
36,5,5,1,2014,882
37,5,5,1,2014,824
38,5,5,1,2014,677
39,5,5,1,2014,677
40,5,5,1,2014,771
1,5,5,2,2014,94
2,5,5,2,2014,115
3,5,5,2,2014,30
4,5,5,2,2014,26
5,5,5,2,2014,25
6,5,5,2,2014,20
7,5,5,2,2014,54
8,5,5,2,2014,32
9,5,5,2,2014,64
10,5,5,2,2014,36
11,5,5,2,2014,82
12,5,5,2,2014,48
13,5,5,2,2014,90
14,5,5,2,2014,56
15,5,5,2,2014,103
16,5,5,2,2014,68
17,5,5,2,2014,134
18,5,5,2,2014,84
19,5,5,2,2014,243
20,5,5,2,2014,136
21,5,5,2,2014,485
22,5,5,2,2014,239
23,5,5,2,2014,676
24,5,5,2,2014,346
25,5,5,2,2014,1072
26,5,5,2,2014,547
27,5,5,2,2014,1074
28,5,5,2,2014,641
29,5,5,2,2014,1140
30,5,5,2,2014,761
31,5,5,2,2014,1137
32,5,5,2,2014,847
33,5,5,2,2014,34
34,5,5,2,2014,58
35,5,5,2,2014,927
36,5,5,2,2014,786
37,5,5,2,2014,32
38,5,5,2,2014,27
39,5,5,2,2014,692
40,5,5,2,2014,653
7,5,5,3,2014,29
8,5,5,3,2014,14
9,5,5,3,2014,39
10,5,5,3,2014,18
11,5,5,3,2014,50
12,5,5,3,2014,24
13,5,5,3,2014,52
14,5,5,3,2014,27
15,5,5,3,2014,61
16,5,5,3,2014,33
17,5,5,3,2014,85
18,5,5,3,2014,40
19,5,5,3,2014,162
20,5,5,3,2014,67
21,5,5,3,2014,329
22,5,5,3,2014,139
23,5,5,3,2014,473
24,5,5,3,2014,204
25,5,5,3,2014,808
26,5,5,3,2014,361
27,5,5,3,2014,808
28,5,5,3,2014,424
29,5,5,3,2014,870
30,5,5,3,2014,534
31,5,5,3,2014,871
32,5,5,3,2014,610
35,5,5,3,2014,723
36,5,5,3,2014,583
39,5,5,3,2014,546
40,5,5,3,2014,492
1,5,5,4,2014,36
2,5,5,4,2014,33
3,5,5,4,2014,19
4,5,5,4,2014,16
5,5,5,4,2014,16
6,5,5,4,2014,13
7,5,5,4,2014,18
8,5,5,4,2014,13
9,5,5,4,2014,18
10,5,5,4,2014,13
11,5,5,4,2014,23
12,5,5,4,2014,17
13,5,5,4,2014,28
14,5,5,4,2014,20
15,5,5,4,2014,32
16,5,5,4,2014,24
17,5,5,4,2014,38
18,5,5,4,2014,33
19,5,5,4,2014,65
20,5,5,4,2014,54
21,5,5,4,2014,125
22,5,5,4,2014,77
23,5,5,4,2014,167
24,5,5,4,2014,109
25,5,5,4,2014,229
26,5,5,4,2014,152
27,5,5,4,2014,231
28,5,5,4,2014,181
29,5,5,4,2014,236
30,5,5,4,2014,196
31,5,5,4,2014,236
32,5,5,4,2014,205
35,5,5,4,2014,182
36,5,5,4,2014,178
37,5,5,4,2014,19
38,5,5,4,2014,17
39,5,5,4,2014,130
40,5,5,4,2014,143
1,6,6,1,2015,7184
2,6,6,1,2015,6564
3,6,6,1,2015,278
4,6,6,1,2015,214
5,6,6,1,2015,189
6,6,6,1,2015,157
7,6,6,1,2015,168
8,6,6,1,2015,117
9,6,6,1,2015,168
10,6,6,1,2015,109
11,6,6,1,2015,181
12,6,6,1,2015,126
13,6,6,1,2015,203
14,6,6,1,2015,127
15,6,6,1,2015,218
16,6,6,1,2015,149
17,6,6,1,2015,230
18,6,6,1,2015,157
19,6,6,1,2015,335
20,6,6,1,2015,221
21,6,6,1,2015,527
22,6,6,1,2015,344
23,6,6,1,2015,718
24,6,6,1,2015,483
25,6,6,1,2015,1054
26,6,6,1,2015,731
27,6,6,1,2015,1030
28,6,6,1,2015,788
29,6,6,1,2015,1010
30,6,6,1,2015,930
31,6,6,1,2015,1068
32,6,6,1,2015,995
33,6,6,1,2015,5514
34,6,6,1,2015,5128
35,6,6,1,2015,907
36,6,6,1,2015,926
37,6,6,1,2015,794
38,6,6,1,2015,654
39,6,6,1,2015,713
40,6,6,1,2015,810
1,6,6,2,2015,91
2,6,6,2,2015,116
3,6,6,2,2015,30
4,6,6,2,2015,26
5,6,6,2,2015,25
6,6,6,2,2015,21
7,6,6,2,2015,54
8,6,6,2,2015,34
9,6,6,2,2015,63
10,6,6,2,2015,37
11,6,6,2,2015,80
12,6,6,2,2015,50
13,6,6,2,2015,90
14,6,6,2,2015,59
15,6,6,2,2015,106
16,6,6,2,2015,73
17,6,6,2,2015,135
18,6,6,2,2015,90
19,6,6,2,2015,238
20,6,6,2,2015,142
21,6,6,2,2015,486
22,6,6,2,2015,255
23,6,6,2,2015,687
24,6,6,2,2015,374
25,6,6,2,2015,1104
26,6,6,2,2015,590
27,6,6,2,2015,1118
28,6,6,2,2015,712
29,6,6,2,2015,1174
30,6,6,2,2015,828
31,6,6,2,2015,1158
32,6,6,2,2015,908
33,6,6,2,2015,32
34,6,6,2,2015,59
35,6,6,2,2015,920
36,6,6,2,2015,839
37,6,6,2,2015,32
38,6,6,2,2015,28
39,6,6,2,2015,697
40,6,6,2,2015,688
7,6,6,3,2015,29
8,6,6,3,2015,15
9,6,6,3,2015,38
10,6,6,3,2015,18
11,6,6,3,2015,49
12,6,6,3,2015,25
13,6,6,3,2015,53
14,6,6,3,2015,29
15,6,6,3,2015,63
16,6,6,3,2015,36
17,6,6,3,2015,86
18,6,6,3,2015,43
19,6,6,3,2015,159
20,6,6,3,2015,70
21,6,6,3,2015,331
22,6,6,3,2015,149
23,6,6,3,2015,482
24,6,6,3,2015,222
25,6,6,3,2015,834
26,6,6,3,2015,391
27,6,6,3,2015,843
28,6,6,3,2015,473
29,6,6,3,2015,899
30,6,6,3,2015,584
31,6,6,3,2015,889
32,6,6,3,2015,658
35,6,6,3,2015,719
36,6,6,3,2015,625
39,6,6,3,2015,551
40,6,6,3,2015,520
1,6,6,4,2015,34
2,6,6,4,2015,33
3,6,6,4,2015,19
4,6,6,4,2015,16
5,6,6,4,2015,16
6,6,6,4,2015,13
7,6,6,4,2015,18
8,6,6,4,2015,14
9,6,6,4,2015,18
10,6,6,4,2015,13
11,6,6,4,2015,23
12,6,6,4,2015,17
13,6,6,4,2015,28
14,6,6,4,2015,21
15,6,6,4,2015,33
16,6,6,4,2015,26
17,6,6,4,2015,38
18,6,6,4,2015,35
19,6,6,4,2015,63
20,6,6,4,2015,56
21,6,6,4,2015,124
22,6,6,4,2015,82
23,6,6,4,2015,167
24,6,6,4,2015,117
25,6,6,4,2015,232
26,6,6,4,2015,162
27,6,6,4,2015,237
28,6,6,4,2015,198
29,6,6,4,2015,239
30,6,6,4,2015,210
31,6,6,4,2015,238
32,6,6,4,2015,216
35,6,6,4,2015,178
36,6,6,4,2015,187
37,6,6,4,2015,19
38,6,6,4,2015,17
39,6,6,4,2015,129
40,6,6,4,2015,148
1,7,7,1,2016,6747
2,7,7,1,2016,6102
3,7,7,1,2016,284
4,7,7,1,2016,219
5,7,7,1,2016,186
6,7,7,1,2016,153
7,7,7,1,2016,168
8,7,7,1,2016,117
9,7,7,1,2016,167
10,7,7,1,2016,107
11,7,7,1,2016,178
12,7,7,1,2016,120
13,7,7,1,2016,208
14,7,7,1,2016,126
15,7,7,1,2016,228
16,7,7,1,2016,149
17,7,7,1,2016,235
18,7,7,1,2016,158
19,7,7,1,2016,325
20,7,7,1,2016,211
21,7,7,1,2016,519
22,7,7,1,2016,335
23,7,7,1,2016,725
24,7,7,1,2016,480
25,7,7,1,2016,1055
26,7,7,1,2016,717
27,7,7,1,2016,1088
28,7,7,1,2016,815
29,7,7,1,2016,1074
30,7,7,1,2016,953
31,7,7,1,2016,1081
32,7,7,1,2016,994
33,7,7,1,2016,5141
34,7,7,1,2016,4712
35,7,7,1,2016,921
36,7,7,1,2016,945
37,7,7,1,2016,767
38,7,7,1,2016,635
39,7,7,1,2016,731
40,7,7,1,2016,836
1,7,7,2,2016,90
2,7,7,2,2016,118
3,7,7,2,2016,29
4,7,7,2,2016,27
5,7,7,2,2016,23
6,7,7,2,2016,20
7,7,7,2,2016,52
8,7,7,2,2016,34
9,7,7,2,2016,60
10,7,7,2,2016,37
11,7,7,2,2016,76
12,7,7,2,2016,48
13,7,7,2,2016,89
14,7,7,2,2016,59
15,7,7,2,2016,106
16,7,7,2,2016,74
17,7,7,2,2016,133
18,7,7,2,2016,90
19,7,7,2,2016,223
20,7,7,2,2016,137
21,7,7,2,2016,460
22,7,7,2,2016,251
23,7,7,2,2016,664
24,7,7,2,2016,372
25,7,7,2,2016,1066
26,7,7,2,2016,584
27,7,7,2,2016,1122
28,7,7,2,2016,733
29,7,7,2,2016,1182
30,7,7,2,2016,849
31,7,7,2,2016,1127
32,7,7,2,2016,912
33,7,7,2,2016,32
34,7,7,2,2016,59
35,7,7,2,2016,895
36,7,7,2,2016,862
37,7,7,2,2016,32
38,7,7,2,2016,30
39,7,7,2,2016,689
40,7,7,2,2016,705
7,7,7,3,2016,29
8,7,7,3,2016,15
9,7,7,3,2016,37
10,7,7,3,2016,19
11,7,7,3,2016,47
12,7,7,3,2016,24
13,7,7,3,2016,53
14,7,7,3,2016,30
15,7,7,3,2016,64
16,7,7,3,2016,36
17,7,7,3,2016,86
18,7,7,3,2016,44
19,7,7,3,2016,151
20,7,7,3,2016,69
21,7,7,3,2016,318
22,7,7,3,2016,148
23,7,7,3,2016,472
24,7,7,3,2016,223
25,7,7,3,2016,816
26,7,7,3,2016,391
27,7,7,3,2016,857
28,7,7,3,2016,490
29,7,7,3,2016,916
30,7,7,3,2016,604
31,7,7,3,2016,875
32,7,7,3,2016,665
35,7,7,3,2016,707
36,7,7,3,2016,647
39,7,7,3,2016,550
40,7,7,3,2016,537
1,7,7,4,2016,34
